long,lat,group,order,region,subregion,avgvac
-102.6797638,31.32360268,2543,75601,texas,crane,0.991039427
-102.7256012,31.30068398,2543,75602,texas,crane,0.991039427
-102.7256012,31.28349495,2543,75603,texas,crane,0.991039427
-102.7542572,31.28349495,2543,75604,texas,crane,0.991039427
-102.7886276,31.28349495,2543,75605,texas,crane,0.991039427
-102.7828979,31.64445686,2543,75606,texas,crane,0.991039427
-102.3073425,31.65018845,2543,75607,texas,crane,0.991039427
-100.9666214,30.25790215,2544,75609,texas,crockett,0.982142857
-101.757309,30.26362991,2544,75610,texas,crockett,0.982142857
-101.7057343,30.32665443,2544,75611,texas,crockett,0.982142857
-101.6484375,30.33811569,2544,75612,texas,crockett,0.982142857
-101.7172012,30.41259956,2544,75613,texas,crockett,0.982142857
-101.7114716,30.44697952,2544,75614,texas,crockett,0.982142857
-101.6828232,30.45843697,2544,75615,texas,crockett,0.982142857
-101.6369858,30.55011177,2544,75616,texas,crockett,0.982142857
-101.6484375,30.60167503,2544,75617,texas,crockett,0.982142857
-101.6427155,30.61886406,2544,75618,texas,crockett,0.982142857
-101.6942749,30.63032532,2544,75619,texas,crockett,0.982142857
-101.7401123,30.63032532,2544,75620,texas,crockett,0.982142857
-101.7916794,30.68188858,2544,75621,texas,crockett,0.982142857
-101.808876,30.71053886,2544,75622,texas,crockett,0.982142857
-101.8890839,30.8824234,2544,75623,texas,crockett,0.982142857
-101.8890839,30.91107368,2544,75624,texas,crockett,0.982142857
-101.9291916,30.92253113,2544,75625,texas,crockett,0.982142857
-101.9692993,30.96836853,2544,75626,texas,crockett,0.982142857
-102.0265961,30.96264076,2544,75627,texas,crockett,0.982142857
-102.0437851,31.00274849,2544,75628,texas,crockett,0.982142857
-102.0838928,30.97982979,2544,75629,texas,crockett,0.982142857
-102.2156754,31.03712463,2544,75630,texas,crockett,0.982142857
-102.2729645,31.03139305,2544,75631,texas,crockett,0.982142857
-102.3589096,31.06577301,2544,75632,texas,crockett,0.982142857
-102.3016205,31.07150078,2544,75633,texas,crockett,0.982142857
-101.7630386,31.07150078,2544,75634,texas,crockett,0.982142857
-101.2760239,31.07150078,2544,75635,texas,crockett,0.982142857
-100.9780807,31.07150078,2544,75636,texas,crockett,0.982142857
-100.9723511,30.68762016,2544,75637,texas,crockett,0.982142857
-100.9666214,30.25790215,2544,75638,texas,crockett,0.982142857
-101.0296478,33.83888626,2545,75640,texas,crosby,0.973775017
-101.0181885,33.38625336,2545,75641,texas,crosby,0.973775017
-101.545311,33.38625336,2545,75642,texas,crosby,0.973775017
-101.5510406,33.83315659,2545,75643,texas,crosby,0.973775017
-101.0296478,33.83888626,2545,75644,texas,crosby,0.973775017
-104.1121674,31.09441948,2546,75646,texas,culberson,1
-104.9200287,30.64751244,2546,75647,texas,culberson,1
-104.9200287,30.83086014,2546,75648,texas,culberson,1
-104.9085693,30.83086014,2546,75649,texas,culberson,1
-104.9085693,31.16890526,2546,75650,texas,culberson,1
-104.9085693,31.70748329,2546,75651,texas,culberson,1
-104.914299,31.98823547,2546,75652,texas,culberson,1
-104.8455505,31.99396133,2546,75653,texas,culberson,1
-104.0147552,31.99396133,2546,75654,texas,culberson,1
-104.1121674,31.09441948,2546,75655,texas,culberson,1
-103.0006256,36.48022079,2547,75657,texas,dallam,0.873946241
-102.158371,36.49168396,2547,75658,texas,dallam,0.873946241
-102.1641083,36.05623245,2547,75659,texas,dallam,0.873946241
-103.0464554,36.04477692,2547,75660,texas,dallam,0.873946241
-103.0464554,36.48022079,2547,75661,texas,dallam,0.873946241
-103.0006256,36.48022079,2547,75662,texas,dallam,0.873946241
-96.52046967,32.9851799,2548,75664,texas,dallas,0.947902743
-96.52046967,32.81902313,2548,75665,texas,dallas,0.947902743
-96.52619934,32.54973221,2548,75666,texas,dallas,0.947902743
-97.03040314,32.53827286,2548,75667,texas,dallas,0.947902743
-97.03613281,32.99090958,2548,75668,texas,dallas,0.947902743
-96.84132385,32.99090958,2548,75669,texas,dallas,0.947902743
-96.52046967,32.9851799,2548,75670,texas,dallas,0.947902743
-102.0666962,32.9622612,2549,75672,texas,dawson,0.893546884
-101.7000046,32.95653534,2549,75673,texas,dawson,0.893546884
-101.7000046,32.52108383,2549,75674,texas,dawson,0.893546884
-102.2099457,32.52108383,2549,75675,texas,dawson,0.893546884
-102.2099457,32.95653534,2549,75676,texas,dawson,0.893546884
-102.0666962,32.9622612,2549,75677,texas,dawson,0.893546884
-102.1641083,34.74989319,2550,75679,texas,deaf smith,0.992090395
-102.5193329,34.7441597,2550,75680,texas,deaf smith,0.992090395
-103.0464554,34.73270035,2550,75681,texas,deaf smith,0.992090395
-103.0464554,34.93896484,2550,75682,texas,deaf smith,0.992090395
-103.0464554,35.17387772,2550,75683,texas,deaf smith,0.992090395
-102.1641083,35.17961121,2550,75684,texas,deaf smith,0.992090395
-102.1641083,34.74989319,2550,75685,texas,deaf smith,0.992090395
-95.85583496,33.48365402,2551,75687,texas,delta,0.975308642
-95.81572723,33.5123024,2551,75688,texas,delta,0.975308642
-95.75270844,33.52949142,2551,75689,texas,delta,0.975308642
-95.68395233,33.50084305,2551,75690,texas,delta,0.975308642
-95.6438446,33.51802826,2551,75691,texas,delta,0.975308642
-95.5120697,33.47219467,2551,75692,texas,delta,0.975308642
-95.41466522,33.43781662,2551,75693,texas,delta,0.975308642
-95.31152344,33.38625336,2551,75694,texas,delta,0.975308642
-95.3745575,33.38625336,2551,75695,texas,delta,0.975308642
-95.45477295,33.39197922,2551,75696,texas,delta,0.975308642
-95.60946655,33.37479019,2551,75697,texas,delta,0.975308642
-95.67821503,33.34041595,2551,75698,texas,delta,0.975308642
-95.75270844,33.32322693,2551,75699,texas,delta,0.975308642
-95.80999756,33.27165985,2551,75700,texas,delta,0.975308642
-95.85583496,33.24301147,2551,75701,texas,delta,0.975308642
-95.85583496,33.42062759,2551,75702,texas,delta,0.975308642
-95.85583496,33.48365402,2551,75703,texas,delta,0.975308642
-97.03613281,32.99090958,2552,75705,texas,denton,0.900348012
-97.39709473,32.99090958,2552,75706,texas,denton,0.900348012
-97.39136505,33.42062759,2552,75707,texas,denton,0.900348012
-96.93872833,33.41489792,2552,75708,texas,denton,0.900348012
-96.83559418,33.40343857,2552,75709,texas,denton,0.900348012
-96.84132385,32.99090958,2552,75710,texas,denton,0.900348012
-97.03613281,32.99090958,2552,75711,texas,denton,0.900348012
-96.98456573,29.08333778,2553,75713,texas,de witt,NA
-97.3111496,28.85415459,2553,75714,texas,de witt,NA
-97.35125732,28.88853073,2553,75715,texas,de witt,NA
-97.43720245,28.91718102,2553,75716,texas,de witt,NA
-97.56898499,28.80831718,2553,75717,texas,de witt,NA
-97.75232697,29.01458168,2553,75718,texas,de witt,NA
-97.63201141,29.10052681,2553,75719,texas,de witt,NA
-97.24812317,29.37554741,2553,75720,texas,de witt,NA
-96.98456573,29.08333778,2553,75721,texas,de witt,NA
-100.508255,33.83888626,2554,75723,texas,dickens,1
-100.508255,33.38051987,2554,75724,texas,dickens,1
-101.0181885,33.38625336,2554,75725,texas,dickens,1
-101.0296478,33.83888626,2554,75726,texas,dickens,1
-100.508255,33.83888626,2554,75727,texas,dickens,1
-100.1186447,28.63643074,2555,75729,texas,dimmit,0.995069034
-99.40818024,28.64216042,2555,75730,texas,dimmit,0.995069034
-99.40818024,28.20098114,2555,75731,texas,dimmit,0.995069034
-100.112915,28.20098114,2555,75732,texas,dimmit,0.995069034
-100.1186447,28.63643074,2555,75733,texas,dimmit,0.995069034
-100.5426331,34.74989319,2556,75735,texas,donley,0.997395833
-100.9437103,34.74989319,2556,75736,texas,donley,0.997395833
-101.0869446,34.74989319,2556,75737,texas,donley,0.997395833
-101.0812149,35.17961121,2556,75738,texas,donley,0.997395833
-100.5369034,35.17961121,2556,75739,texas,donley,0.997395833
-100.5426331,34.74989319,2556,75740,texas,donley,0.997395833
-98.81230164,28.04628372,2557,75742,texas,duval,1
-98.33101654,28.0520134,2557,75743,texas,duval,1
-98.23361206,28.04628372,2557,75744,texas,duval,1
-98.23934174,27.27279091,2557,75745,texas,duval,1
-98.54301453,27.26706123,2557,75746,texas,duval,1
-98.53728485,27.35300636,2557,75747,texas,duval,1
-98.56019592,27.35300636,2557,75748,texas,duval,1
-98.5659256,27.37592506,2557,75749,texas,duval,1
-98.60603333,27.37592506,2557,75750,texas,duval,1
-98.60603333,27.35873413,2557,75751,texas,duval,1
-98.64041901,27.35873413,2557,75752,texas,duval,1
-98.64041901,27.37019348,2557,75753,texas,duval,1
-98.75500488,27.37019348,2557,75754,texas,duval,1
-98.75500488,27.36446571,2557,75755,texas,duval,1
-98.81230164,27.35300636,2557,75756,texas,duval,1
-98.81230164,28.04628372,2557,75757,texas,duval,1
-99.1159668,32.52108383,2558,75759,texas,eastland,0.914620582
-99.09305573,32.52108383,2558,75760,texas,eastland,0.914620582
-98.57738495,32.52108383,2558,75761,texas,eastland,0.914620582
-98.46279907,32.51535416,2558,75762,texas,eastland,0.914620582
-98.46279907,32.30908966,2558,75763,texas,eastland,0.914620582
-98.53728485,32.26325226,2558,75764,texas,eastland,0.914620582
-98.91543579,32.0741806,2558,75765,texas,eastland,0.914620582
-99.1159668,32.0741806,2558,75766,texas,eastland,0.914620582
-99.1159668,32.52108383,2558,75767,texas,eastland,0.914620582
-102.2786942,32.08563614,2559,75769,texas,ector,0.934499689
-102.2901535,31.65018845,2559,75770,texas,ector,0.934499689
-102.3073425,31.65018845,2559,75771,texas,ector,0.934499689
-102.7828979,31.64445686,2559,75772,texas,ector,0.934499689
-102.817276,31.65018845,2559,75773,texas,ector,0.934499689
-102.8115463,32.0741806,2559,75774,texas,ector,0.934499689
-102.2786942,32.08563614,2559,75775,texas,ector,0.934499689
-100.1186447,29.61618805,2560,75777,texas,edwards,0.942028986
-100.7030563,29.61618805,2560,75778,texas,edwards,0.942028986
-100.6973343,30.25217056,2560,75779,texas,edwards,0.942028986
-100.112915,30.25790215,2560,75780,texas,edwards,0.942028986
-99.7806015,30.25790215,2560,75781,texas,edwards,0.942028986
-99.7806015,30.05736732,2560,75782,texas,edwards,0.942028986
-99.91810608,30.06309509,2560,75783,texas,edwards,0.942028986
-99.97540283,30.07455635,2560,75784,texas,edwards,0.942028986
-99.97540283,30.01725769,2560,75785,texas,edwards,0.942028986
-99.99832916,30.01152992,2560,75786,texas,edwards,0.942028986
-100.0040512,29.902668,2560,75787,texas,edwards,0.942028986
-100.0384369,29.8339119,2560,75788,texas,edwards,0.942028986
-100.0212402,29.81099319,2560,75789,texas,edwards,0.942028986
-100.0441589,29.7651577,2560,75790,texas,edwards,0.942028986
-100.0269699,29.73077774,2560,75791,texas,edwards,0.942028986
-100.061348,29.70785904,2560,75792,texas,edwards,0.942028986
-100.0384369,29.69067192,2560,75793,texas,edwards,0.942028986
-100.0384369,29.66202545,2560,75794,texas,edwards,0.942028986
-100.0097809,29.61618805,2560,75795,texas,edwards,0.942028986
-100.1186447,29.61618805,2560,75796,texas,edwards,0.942028986
-96.44025421,32.36638641,2561,75798,texas,ellis,0.947090149
-96.43452454,32.35492706,2561,75799,texas,ellis,0.947090149
-96.42879486,32.34346771,2561,75800,texas,ellis,0.947090149
-96.38868713,32.33200836,2561,75801,texas,ellis,0.947090149
-96.89862061,32.0741806,2561,75802,texas,ellis,0.947090149
-96.95591736,32.06271744,2561,75803,texas,ellis,0.947090149
-97.09342957,32.27471161,2561,75804,texas,ellis,0.947090149
-97.09342957,32.53827286,2561,75805,texas,ellis,0.947090149
-97.03040314,32.53827286,2561,75806,texas,ellis,0.947090149
-96.52619934,32.54973221,2561,75807,texas,ellis,0.947090149
-96.51473999,32.53827286,2561,75808,texas,ellis,0.947090149
-96.52046967,32.49816513,2561,75809,texas,ellis,0.947090149
-96.48609161,32.44087219,2561,75810,texas,ellis,0.947090149
-96.44025421,32.42368317,2561,75811,texas,ellis,0.947090149
-96.43452454,32.40649033,2561,75812,texas,ellis,0.947090149
-96.44025421,32.36638641,2561,75813,texas,ellis,0.947090149
-105.9971924,31.99396133,2562,75815,texas,el paso,0.985008989
-105.9914627,31.87364197,2562,75816,texas,el paso,0.985008989
-105.985733,31.48402977,2562,75817,texas,el paso,0.985008989
-105.9628143,31.47830009,2562,75818,texas,el paso,0.985008989
-105.9570847,31.41527748,2562,75819,texas,el paso,0.985008989
-105.9971924,31.38089752,2562,75820,texas,el paso,0.985008989
-106.0258408,31.38089752,2562,75821,texas,el paso,0.985008989
-106.0831375,31.38089752,2562,75822,texas,el paso,0.985008989
-106.1175156,31.40954781,2562,75823,texas,el paso,0.985008989
-106.163353,31.43819237,2562,75824,texas,el paso,0.985008989
-106.21492,31.46111107,2562,75825,texas,el paso,0.985008989
-106.2378311,31.51268005,2562,75826,texas,el paso,0.985008989
-106.2836685,31.55851746,2562,75827,texas,el paso,0.985008989
-106.3123169,31.61008072,2562,75828,texas,el paso,0.985008989
-106.3409653,31.67310715,2562,75829,texas,el paso,0.985008989
-106.3925323,31.74759102,2562,75830,texas,el paso,0.985008989
-106.4727478,31.74186325,2562,75831,texas,el paso,0.985008989
-106.5128555,31.75332069,2562,75832,texas,el paso,0.985008989
-106.547226,31.78196907,2562,75833,texas,el paso,0.985008989
-106.598793,31.8220768,2562,75834,texas,el paso,0.985008989
-106.6389008,31.8679142,2562,75835,texas,el paso,0.985008989
-106.6446304,31.90229034,2562,75836,texas,el paso,0.985008989
-106.6389008,31.94812775,2562,75837,texas,el paso,0.985008989
-106.6503677,31.98250389,2562,75838,texas,el paso,0.985008989
-106.6274414,31.99396133,2562,75839,texas,el paso,0.985008989
-106.4612885,31.99396133,2562,75840,texas,el paso,0.985008989
-106.3868027,31.98823547,2562,75841,texas,el paso,0.985008989
-105.9971924,31.99396133,2562,75842,texas,el paso,0.985008989
-98.53728485,32.26325226,2563,75844,texas,erath,0.986469013
-98.46279907,32.30908966,2563,75845,texas,erath,0.986469013
-98.46279907,32.51535416,2563,75846,texas,erath,0.986469013
-98.06172943,32.51535416,2563,75847,texas,erath,0.986469013
-97.93567657,32.24606323,2563,75848,texas,erath,0.986469013
-97.8611908,32.09136581,2563,75849,texas,erath,0.986469013
-98.01016235,32.01688004,2563,75850,texas,erath,0.986469013
-98.19350433,31.91947937,2563,75851,texas,erath,0.986469013
-98.24507141,31.98823547,2563,75852,texas,erath,0.986469013
-98.31955719,31.95385551,2563,75853,texas,erath,0.986469013
-98.4341507,32.12001419,2563,75854,texas,erath,0.986469013
-98.53728485,32.26325226,2563,75855,texas,erath,0.986469013
-96.80121613,31.52986717,2564,75857,texas,falls,0.98355464
-96.58922577,31.2262001,2564,75858,texas,falls,0.98355464
-96.82987213,31.09441948,2564,75859,texas,falls,0.98355464
-97.07624054,30.97982979,2564,75860,texas,falls,0.98355464
-97.27677917,31.28349495,2564,75861,texas,falls,0.98355464
-96.80121613,31.52986717,2564,75862,texas,falls,0.98355464
-95.85583496,33.42062759,2565,75864,texas,fannin,0.914819286
-96.29701233,33.35760117,2565,75865,texas,fannin,0.914819286
-96.38868713,33.34614563,2565,75866,texas,fannin,0.914819286
-96.38868713,33.40343857,2565,75867,texas,fannin,0.914819286
-96.38868713,33.72429657,2565,75868,texas,fannin,0.914819286
-96.36577606,33.69564819,2565,75869,texas,fannin,0.914819286
-96.33712006,33.69564819,2565,75870,texas,fannin,0.914819286
-96.31420135,33.7414856,2565,75871,texas,fannin,0.914819286
-96.29129028,33.74721527,2565,75872,texas,fannin,0.914819286
-96.26263428,33.75294495,2565,75873,texas,fannin,0.914819286
-96.23399353,33.75294495,2565,75874,texas,fannin,0.914819286
-96.21107483,33.75294495,2565,75875,texas,fannin,0.914819286
-96.18815613,33.77013397,2565,75876,texas,fannin,0.914819286
-96.15377808,33.82170105,2565,75877,texas,fannin,0.914819286
-96.11367035,33.83315659,2565,75878,texas,fannin,0.914819286
-96.06783295,33.85607529,2565,75879,texas,fannin,0.914819286
-95.99907684,33.85034561,2565,75880,texas,fannin,0.914819286
-95.98188782,33.83888626,2565,75881,texas,fannin,0.914819286
-95.96470642,33.86753464,2565,75882,texas,fannin,0.914819286
-95.91886902,33.86753464,2565,75883,texas,fannin,0.914819286
-95.86156464,33.86753464,2565,75884,texas,fannin,0.914819286
-95.85583496,33.48365402,2565,75885,texas,fannin,0.914819286
-95.85583496,33.42062759,2565,75886,texas,fannin,0.914819286
-96.56057739,29.9485054,2566,75888,texas,fayette,0.994747899
-96.86997986,29.63337708,2566,75889,texas,fayette,0.994747899
-97.15072632,29.63337708,2566,75890,texas,fayette,0.994747899
-97.13926697,29.65056419,2566,75891,texas,fayette,0.994747899
-97.26531219,29.75369644,2566,75892,texas,fayette,0.994747899
-97.3168869,29.7880764,2566,75893,texas,fayette,0.994747899
-97.03040314,30.06309509,2566,75894,texas,fayette,0.994747899
-97.02467346,30.04017639,2566,75895,texas,fayette,0.994747899
-96.91008759,30.09747505,2566,75896,texas,fayette,0.994747899
-96.81841278,30.13758087,2566,75897,texas,fayette,0.994747899
-96.77257538,30.17195702,2566,75898,texas,fayette,0.994747899
-96.74964905,30.16049957,2566,75899,texas,fayette,0.994747899
-96.66371155,30.16049957,2566,75900,texas,fayette,0.994747899
-96.63506317,30.11466217,2566,75901,texas,fayette,0.994747899
-96.62932587,30.08028221,2566,75902,texas,fayette,0.994747899
-96.61214447,30.05163765,2566,75903,texas,fayette,0.994747899
-96.56057739,29.9485054,2566,75904,texas,fayette,0.994747899
-100.6514969,32.95653534,2567,75906,texas,fisher,0.945555556
-100.5025253,32.9622612,2567,75907,texas,fisher,0.945555556
-100.1530228,32.95653534,2567,75908,texas,fisher,0.945555556
-100.1415634,32.52108383,2567,75909,texas,fisher,0.945555556
-100.6572266,32.52108383,2567,75910,texas,fisher,0.945555556
-100.6514969,32.95653534,2567,75911,texas,fisher,0.945555556
-101.5567703,34.30871201,2568,75913,texas,floyd,0.975694444
-101.4937439,34.30871201,2568,75914,texas,floyd,0.975694444
-101.0353775,34.30871201,2568,75915,texas,floyd,0.975694444
-101.0296478,33.83888626,2568,75916,texas,floyd,0.975694444
-101.5510406,33.83315659,2568,75917,texas,floyd,0.975694444
-101.5567703,34.30871201,2568,75918,texas,floyd,0.975694444
-99.98686981,33.83315659,2569,75920,texas,foard,1
-100.0384369,33.83888626,2569,75921,texas,foard,1
-100.0384369,33.91337204,2569,75922,texas,foard,1
-100.0384369,34.22276688,2569,75923,texas,foard,1
-100.0384369,34.2399559,2569,75924,texas,foard,1
-100.0155106,34.24568558,2569,75925,texas,foard,1
-99.99259949,34.2399559,2569,75926,texas,foard,1
-99.9352951,34.21131134,2569,75927,texas,foard,1
-99.76914215,34.11390686,2569,75928,texas,foard,1
-99.72330475,34.12536621,2569,75929,texas,foard,1
-99.64881897,34.10817719,2569,75930,texas,foard,1
-99.59152222,34.10817719,2569,75931,texas,foard,1
-99.55714417,34.07952881,2569,75932,texas,foard,1
-99.51130676,34.08525848,2569,75933,texas,foard,1
-99.47119904,34.09099197,2569,75934,texas,foard,1
-99.47692871,33.82742691,2569,75935,texas,foard,1
-99.47692871,33.75294495,2569,75936,texas,foard,1
-99.49985504,33.75294495,2569,75937,texas,foard,1
-99.52849579,33.77586365,2569,75938,texas,foard,1
-99.55714417,33.79878235,2569,75939,texas,foard,1
-99.58580017,33.78731918,2569,75940,texas,foard,1
-99.60871124,33.81023788,2569,75941,texas,foard,1
-99.67746735,33.82170105,2569,75942,texas,foard,1
-99.71757507,33.80450821,2569,75943,texas,foard,1
-99.8264389,33.83888626,2569,75944,texas,foard,1
-99.98686981,33.83315659,2569,75945,texas,foard,1
-95.83292389,29.79380417,2570,75947,texas,fort bend,0.966080458
-95.43184662,29.59326935,2570,75948,texas,fort bend,0.966080458
-95.4662323,29.45576096,2570,75949,texas,fort bend,0.966080458
-95.55217743,29.45003128,2570,75950,texas,fort bend,0.966080458
-95.55217743,29.40992355,2570,75951,texas,fort bend,0.966080458
-95.58081818,29.39273643,2570,75952,texas,fort bend,0.966080458
-95.5980072,29.34689903,2570,75953,texas,fort bend,0.966080458
-95.6438446,29.31252098,2570,75954,texas,fort bend,0.966080458
-95.75270844,29.34689903,2570,75955,texas,fort bend,0.966080458
-95.78135681,29.33543968,2570,75956,texas,fort bend,0.966080458
-95.79854584,29.31252098,2570,75957,texas,fort bend,0.966080458
-95.81572723,29.31824875,2570,75958,texas,fort bend,0.966080458
-95.85583496,29.2609539,2570,75959,texas,fort bend,0.966080458
-95.90740204,29.28960228,2570,75960,texas,fort bend,0.966080458
-95.97615814,29.36408615,2570,75961,texas,fort bend,0.966080458
-96.05064392,29.4672184,2570,75962,texas,fort bend,0.966080458
-96.09075165,29.4901371,2570,75963,texas,fort bend,0.966080458
-96.08502197,29.50732613,2570,75964,texas,fort bend,0.966080458
-96.05064392,29.50732613,2570,75965,texas,fort bend,0.966080458
-96.04491425,29.52451324,2570,75966,texas,fort bend,0.966080458
-96.08502197,29.5359745,2570,75967,texas,fort bend,0.966080458
-96.07356262,29.55316353,2570,75968,texas,fort bend,0.966080458
-96.09648132,29.59326935,2570,75969,texas,fort bend,0.966080458
-96.06783295,29.60473061,2570,75970,texas,fort bend,0.966080458
-96.0334549,29.61618805,2570,75971,texas,fort bend,0.966080458
-96.02772522,29.65056419,2570,75972,texas,fort bend,0.966080458
-96.0563736,29.68494415,2570,75973,texas,fort bend,0.966080458
-96.01626587,29.6964016,2570,75974,texas,fort bend,0.966080458
-96.0334549,29.73077774,2570,75975,texas,fort bend,0.966080458
-95.97615814,29.73650932,2570,75976,texas,fort bend,0.966080458
-95.89021301,29.7651577,2570,75977,texas,fort bend,0.966080458
-95.83292389,29.79380417,2570,75978,texas,fort bend,0.966080458
-95.15110016,32.99090958,2571,75980,texas,franklin,0.97311828
-95.31152344,32.9851799,2571,75981,texas,franklin,0.97311828
-95.31152344,33.38625336,2571,75982,texas,franklin,0.97311828
-95.26569366,33.39197922,2571,75983,texas,franklin,0.97311828
-95.24850464,33.40343857,2571,75984,texas,franklin,0.97311828
-95.16828918,33.40343857,2571,75985,texas,franklin,0.97311828
-95.13391113,33.40343857,2571,75986,texas,franklin,0.97311828
-95.13391113,33.053936,2571,75987,texas,franklin,0.97311828
-95.15682983,33.03674698,2571,75988,texas,franklin,0.97311828
-95.15110016,32.99090958,2571,75989,texas,franklin,0.97311828
-96.06210327,32.01688004,2572,75991,texas,freestone,0.967859409
-96.06783295,31.99396133,2572,75992,texas,freestone,0.967859409
-96.07356262,31.95958519,2572,75993,texas,freestone,0.967859409
-96.02199554,31.94812775,2572,75994,texas,freestone,0.967859409
-96.01053619,31.93666649,2572,75995,texas,freestone,0.967859409
-96.0334549,31.90229034,2572,75996,texas,freestone,0.967859409
-96.02199554,31.88510323,2572,75997,texas,freestone,0.967859409
-95.98188782,31.88510323,2572,75998,texas,freestone,0.967859409
-95.99907684,31.86218452,2572,75999,texas,freestone,0.967859409
-95.98188782,31.83926582,2572,76000,texas,freestone,0.967859409
-95.98761749,31.80488777,2572,76001,texas,freestone,0.967859409
-95.94750977,31.78196907,2572,76002,texas,freestone,0.967859409
-95.91886902,31.78196907,2572,76003,texas,freestone,0.967859409
-95.87876129,31.75332069,2572,76004,texas,freestone,0.967859409
-95.87876129,31.71321297,2572,76005,texas,freestone,0.967859409
-95.82146454,31.70748329,2572,76006,texas,freestone,0.967859409
-95.79281616,31.71321297,2572,76007,texas,freestone,0.967859409
-95.80999756,31.67310715,2572,76008,texas,freestone,0.967859409
-95.79854584,31.638731,2572,76009,texas,freestone,0.967859409
-96.23972321,31.43246651,2572,76010,texas,freestone,0.967859409
-96.49755096,31.7991581,2572,76011,texas,freestone,0.967859409
-96.06210327,32.01688004,2572,76012,texas,freestone,0.967859409
-99.40818024,28.64216042,2573,76014,texas,frio,0.983606557
-99.40818024,29.08333778,2573,76015,texas,frio,0.983606557
-98.81803131,29.08906937,2573,76016,texas,frio,0.983606557
-98.81803131,28.64789009,2573,76017,texas,frio,0.983606557
-99.40818024,28.64216042,2573,76018,texas,frio,0.983606557
-103.0693817,32.94507217,2574,76020,texas,gaines,0.866769073
-102.5880966,32.95653534,2574,76021,texas,gaines,0.866769073
-102.2099457,32.95653534,2574,76022,texas,gaines,0.866769073
-102.2099457,32.52108383,2574,76023,texas,gaines,0.866769073
-103.0751114,32.50962448,2574,76024,texas,gaines,0.866769073
-103.0693817,32.94507217,2574,76025,texas,gaines,0.866769073
-95.07661438,29.22657776,2575,76027,texas,galveston,0.96374952
-95.15682983,29.34689903,2575,76028,texas,galveston,0.96374952
-95.23704529,29.47867966,2575,76029,texas,galveston,0.96374952
-95.23131561,29.5359745,2575,76030,texas,galveston,0.96374952
-95.21985626,29.57035065,2575,76031,texas,galveston,0.96374952
-95.20266724,29.5588932,2575,76032,texas,galveston,0.96374952
-95.18547821,29.53024483,2575,76033,texas,galveston,0.96374952
-95.16828918,29.5130558,2575,76034,texas,galveston,0.96374952
-95.14537048,29.5130558,2575,76035,texas,galveston,0.96374952
-95.11672211,29.51878738,2575,76036,texas,galveston,0.96374952
-95.11099243,29.5359745,2575,76037,texas,galveston,0.96374952
-95.08807373,29.5359745,2575,76038,texas,galveston,0.96374952
-95.07661438,29.56462097,2575,76039,texas,galveston,0.96374952
-95.06515503,29.56462097,2575,76040,texas,galveston,0.96374952
-95.03077698,29.5588932,2575,76041,texas,galveston,0.96374952
-95.01932526,29.5588932,2575,76042,texas,galveston,0.96374952
-95.00213623,29.54743195,2575,76043,texas,galveston,0.96374952
-94.96775818,29.5359745,2575,76044,texas,galveston,0.96374952
-94.93338013,29.52451324,2575,76045,texas,galveston,0.96374952
-94.93338013,29.50732613,2575,76046,texas,galveston,0.96374952
-94.9620285,29.4901371,2575,76047,texas,galveston,0.96374952
-94.9620285,29.47294998,2575,76048,texas,galveston,0.96374952
-94.92192078,29.4672184,2575,76049,texas,galveston,0.96374952
-94.91046143,29.43284225,2575,76050,texas,galveston,0.96374952
-94.91046143,29.39273643,2575,76051,texas,galveston,0.96374952
-94.9161911,29.35262871,2575,76052,texas,galveston,0.96374952
-94.92765045,29.33543968,2575,76053,texas,galveston,0.96374952
-94.95629883,29.34116745,2575,76054,texas,galveston,0.96374952
-94.97348785,29.34689903,2575,76055,texas,galveston,0.96374952
-95.04797363,29.2609539,2575,76056,texas,galveston,0.96374952
-95.07661438,29.22657776,2575,76057,texas,galveston,0.96374952
-94.38333893,29.58753967,2576,76059,texas,galveston,0.96374952
-94.42917633,29.57608223,2576,76060,texas,galveston,0.96374952
-94.47501373,29.5588932,2576,76061,texas,galveston,0.96374952
-94.53230286,29.5359745,2576,76062,texas,galveston,0.96374952
-94.61251831,29.50159836,2576,76063,texas,galveston,0.96374952
-94.68127441,29.46148872,2576,76064,texas,galveston,0.96374952
-94.72138214,29.421381,2576,76065,texas,galveston,0.96374952
-94.75003052,29.40992355,2576,76066,texas,galveston,0.96374952
-94.76721954,29.39846611,2576,76067,texas,galveston,0.96374952
-94.78440857,29.40992355,2576,76068,texas,galveston,0.96374952
-94.78440857,29.421381,2576,76069,texas,galveston,0.96374952
-94.76721954,29.4442997,2576,76070,texas,galveston,0.96374952
-94.71565247,29.47294998,2576,76071,texas,galveston,0.96374952
-94.68127441,29.5130558,2576,76072,texas,galveston,0.96374952
-94.65262604,29.5130558,2576,76073,texas,galveston,0.96374952
-94.63543701,29.52451324,2576,76074,texas,galveston,0.96374952
-94.61251831,29.54743195,2576,76075,texas,galveston,0.96374952
-94.59533691,29.5588932,2576,76076,texas,galveston,0.96374952
-94.54949951,29.5588932,2576,76077,texas,galveston,0.96374952
-94.52657318,29.56462097,2576,76078,texas,galveston,0.96374952
-94.50939178,29.55316353,2576,76079,texas,galveston,0.96374952
-94.50366211,29.5588932,2576,76080,texas,galveston,0.96374952
